entity:soil3_sample_id	metagenome_size_in_gbp	random_number	singlem_table	sra_accession
SRR5098280	1	437	gs://fc-e68b90c4-861d-4507-8118-e88d1e871567/788fc172-194b-4edc-ad97-c0f254288a3f/SingleM_SRA/dbf3cb58-7fc2-4974-995e-8ecf887acfc9/call-singlem/SRR5098280.singlem.json.gz	SRR5098280
SRR5098283	1	214	gs://fc-e68b90c4-861d-4507-8118-e88d1e871567/788fc172-194b-4edc-ad97-c0f254288a3f/SingleM_SRA/d44a8f55-b24b-4874-a15a-8d94d2d40851/call-singlem/SRR5098283.singlem.json.gz	SRR5098283
SRR5098284	1	953	gs://fc-e68b90c4-861d-4507-8118-e88d1e871567/788fc172-194b-4edc-ad97-c0f254288a3f/SingleM_SRA/a1e46193-014e-4563-b9f7-0d56f77eb162/call-singlem/SRR5098284.singlem.json.gz	SRR5098284
SRR5098288	1	317	gs://fc-e68b90c4-861d-4507-8118-e88d1e871567/788fc172-194b-4edc-ad97-c0f254288a3f/SingleM_SRA/f2754755-c6f7-4242-8547-084f5d325d36/call-singlem/SRR5098288.singlem.json.gz	SRR5098288
SRR5098289	1	179	gs://fc-e68b90c4-861d-4507-8118-e88d1e871567/788fc172-194b-4edc-ad97-c0f254288a3f/SingleM_SRA/3043a2b1-9b28-453d-8e3f-fe370cd5d28c/call-singlem/SRR5098289.singlem.json.gz	SRR5098289
SRR5098290	1	45	gs://fc-e68b90c4-861d-4507-8118-e88d1e871567/788fc172-194b-4edc-ad97-c0f254288a3f/SingleM_SRA/8c996fbe-7f01-476e-ba37-46a354e0cb07/call-singlem/SRR5098290.singlem.json.gz	SRR5098290
SRR5098291	1	95	gs://fc-e68b90c4-861d-4507-8118-e88d1e871567/788fc172-194b-4edc-ad97-c0f254288a3f/SingleM_SRA/ea97341f-5f84-4fc6-8d56-c964aa646782/call-singlem/SRR5098291.singlem.json.gz	SRR5098291
SRR5098292	1	397	gs://fc-e68b90c4-861d-4507-8118-e88d1e871567/788fc172-194b-4edc-ad97-c0f254288a3f/SingleM_SRA/091b7400-6200-4e3b-a5a6-8a2685906241/call-singlem/SRR5098292.singlem.json.gz	SRR5098292
SRR5098296	1	494	gs://fc-e68b90c4-861d-4507-8118-e88d1e871567/788fc172-194b-4edc-ad97-c0f254288a3f/SingleM_SRA/5e7589f9-9154-4091-bfea-62624fe05641/call-singlem/SRR5098296.singlem.json.gz	SRR5098296
SRR5098300	1	631	gs://fc-e68b90c4-861d-4507-8118-e88d1e871567/788fc172-194b-4edc-ad97-c0f254288a3f/SingleM_SRA/150fa08f-f0fd-4d48-8d6f-7172e28da4a2/call-singlem/SRR5098300.singlem.json.gz	SRR5098300
SRR5098302	1	452	gs://fc-e68b90c4-861d-4507-8118-e88d1e871567/788fc172-194b-4edc-ad97-c0f254288a3f/SingleM_SRA/2749698b-c82a-4c10-9e82-e16bceab09d0/call-singlem/SRR5098302.singlem.json.gz	SRR5098302
SRR5098303	1	946	gs://fc-e68b90c4-861d-4507-8118-e88d1e871567/788fc172-194b-4edc-ad97-c0f254288a3f/SingleM_SRA/050c4b1f-f207-4d71-8829-ffdac547efb5/call-singlem/SRR5098303.singlem.json.gz	SRR5098303
SRR5098306	1	564	gs://fc-e68b90c4-861d-4507-8118-e88d1e871567/788fc172-194b-4edc-ad97-c0f254288a3f/SingleM_SRA/63ff32b2-69f6-49d1-96f0-b8c172b667e2/call-singlem/SRR5098306.singlem.json.gz	SRR5098306
SRR5098308	1	958	gs://fc-e68b90c4-861d-4507-8118-e88d1e871567/788fc172-194b-4edc-ad97-c0f254288a3f/SingleM_SRA/7a841285-01e4-4796-a87d-b8f3b314245c/call-singlem/SRR5098308.singlem.json.gz	SRR5098308
SRR5098309	1	430	gs://fc-e68b90c4-861d-4507-8118-e88d1e871567/788fc172-194b-4edc-ad97-c0f254288a3f/SingleM_SRA/b731062f-b55b-490e-81ff-1e49a203e3bc/call-singlem/SRR5098309.singlem.json.gz	SRR5098309
SRR5098310	1	870	gs://fc-e68b90c4-861d-4507-8118-e88d1e871567/788fc172-194b-4edc-ad97-c0f254288a3f/SingleM_SRA/6660a3a3-4503-4c96-b71c-3a4cc5faea3e/call-singlem/SRR5098310.singlem.json.gz	SRR5098310
SRR5098313	1	40	gs://fc-e68b90c4-861d-4507-8118-e88d1e871567/788fc172-194b-4edc-ad97-c0f254288a3f/SingleM_SRA/3988af07-2882-49aa-9778-0c83a2fe562f/call-singlem/SRR5098313.singlem.json.gz	SRR5098313
SRR5098318	1	199	gs://fc-e68b90c4-861d-4507-8118-e88d1e871567/788fc172-194b-4edc-ad97-c0f254288a3f/SingleM_SRA/f10b5640-a5f0-46cc-a7f8-ee452012e9f3/call-singlem/SRR5098318.singlem.json.gz	SRR5098318
SRR5098322	1	562	gs://fc-e68b90c4-861d-4507-8118-e88d1e871567/788fc172-194b-4edc-ad97-c0f254288a3f/SingleM_SRA/da3895d4-5c72-4a55-910d-26012568a9f9/call-singlem/SRR5098322.singlem.json.gz	SRR5098322
SRR5098324	1	867	gs://fc-e68b90c4-861d-4507-8118-e88d1e871567/788fc172-194b-4edc-ad97-c0f254288a3f/SingleM_SRA/4c465201-78ab-4575-a31a-5714deac5e96/call-singlem/SRR5098324.singlem.json.gz	SRR5098324
SRR5098325	1	60	gs://fc-e68b90c4-861d-4507-8118-e88d1e871567/788fc172-194b-4edc-ad97-c0f254288a3f/SingleM_SRA/fd277505-e661-4e7a-a00f-1ed8b8d38ba4/call-singlem/SRR5098325.singlem.json.gz	SRR5098325
SRR5098326	1	778	gs://fc-e68b90c4-861d-4507-8118-e88d1e871567/788fc172-194b-4edc-ad97-c0f254288a3f/SingleM_SRA/ba863c83-b089-431e-bee2-64b9ff788e3b/call-singlem/SRR5098326.singlem.json.gz	SRR5098326
SRR5223441	3	225	gs://fc-e68b90c4-861d-4507-8118-e88d1e871567/788fc172-194b-4edc-ad97-c0f254288a3f/SingleM_SRA/1ced4289-e927-4310-8f6f-0fef7198e1b8/call-singlem/SRR5223441.singlem.json.gz	SRR5223441
SRR5223442	3	440	gs://fc-e68b90c4-861d-4507-8118-e88d1e871567/788fc172-194b-4edc-ad97-c0f254288a3f/SingleM_SRA/0f57afd3-7624-4145-bf70-3ad4b8316be3/call-singlem/SRR5223442.singlem.json.gz	SRR5223442
SRR5306476	4	979	gs://fc-e68b90c4-861d-4507-8118-e88d1e871567/788fc172-194b-4edc-ad97-c0f254288a3f/SingleM_SRA/bb4b78f6-2b8e-439f-bf18-0e56f9c92626/call-singlem/SRR5306476.singlem.json.gz	SRR5306476
SRR5306477	1	283	gs://fc-e68b90c4-861d-4507-8118-e88d1e871567/788fc172-194b-4edc-ad97-c0f254288a3f/SingleM_SRA/176e5beb-c4a2-4c4a-b816-e9dbae1f5a3f/call-singlem/SRR5306477.singlem.json.gz	SRR5306477
SRR5306478	1	80	gs://fc-e68b90c4-861d-4507-8118-e88d1e871567/788fc172-194b-4edc-ad97-c0f254288a3f/SingleM_SRA/339a37eb-5309-4527-9ced-4f1a6b62e660/call-singlem/SRR5306478.singlem.json.gz	SRR5306478
SRR5306483	1	812	gs://fc-e68b90c4-861d-4507-8118-e88d1e871567/788fc172-194b-4edc-ad97-c0f254288a3f/SingleM_SRA/51ae330a-f760-41b8-b3b5-d679c6f337fc/call-singlem/SRR5306483.singlem.json.gz	SRR5306483
SRR5306485	3	966	gs://fc-e68b90c4-861d-4507-8118-e88d1e871567/788fc172-194b-4edc-ad97-c0f254288a3f/SingleM_SRA/e2db6e60-848b-4e74-98d9-d97cb8fd0965/call-singlem/SRR5306485.singlem.json.gz	SRR5306485
SRR5306486	3	492	gs://fc-e68b90c4-861d-4507-8118-e88d1e871567/788fc172-194b-4edc-ad97-c0f254288a3f/SingleM_SRA/2c0f62ea-f74e-4830-a296-b118a22e185a/call-singlem/SRR5306486.singlem.json.gz	SRR5306486
SRR5381855	1	574	gs://fc-e68b90c4-861d-4507-8118-e88d1e871567/788fc172-194b-4edc-ad97-c0f254288a3f/SingleM_SRA/0ae68fc3-a81a-40a2-b432-1f651c0b7765/call-singlem/SRR5381855.singlem.json.gz	SRR5381855
SRR5381902	2	266	gs://fc-e68b90c4-861d-4507-8118-e88d1e871567/788fc172-194b-4edc-ad97-c0f254288a3f/SingleM_SRA/663d364a-6ecb-4461-b9fd-ea7cc9c04134/call-singlem/SRR5381902.singlem.json.gz	SRR5381902
SRR5381903	2	104	gs://fc-e68b90c4-861d-4507-8118-e88d1e871567/788fc172-194b-4edc-ad97-c0f254288a3f/SingleM_SRA/4d5384ec-4eab-4bbb-8a5c-365d6a16e880/call-singlem/SRR5381903.singlem.json.gz	SRR5381903
SRR5440532	1	406	gs://fc-e68b90c4-861d-4507-8118-e88d1e871567/788fc172-194b-4edc-ad97-c0f254288a3f/SingleM_SRA/f272c13c-e7d4-4156-9c47-08dcc64a8070/call-singlem/SRR5440532.singlem.json.gz	SRR5440532
SRR5682873	3	413	gs://fc-e68b90c4-861d-4507-8118-e88d1e871567/788fc172-194b-4edc-ad97-c0f254288a3f/SingleM_SRA/e7f6308f-7af0-4d1b-9b0e-80e106691f1d/call-singlem/SRR5682873.singlem.json.gz	SRR5682873
SRR5881393	3	816	gs://fc-e68b90c4-861d-4507-8118-e88d1e871567/788fc172-194b-4edc-ad97-c0f254288a3f/SingleM_SRA/e501fb1b-f9d5-4c96-a5db-161928b56b7d/call-singlem/SRR5881393.singlem.json.gz	SRR5881393
SRR5988112	4	436	gs://fc-e68b90c4-861d-4507-8118-e88d1e871567/788fc172-194b-4edc-ad97-c0f254288a3f/SingleM_SRA/0f2da7dd-b0b3-41a1-badc-086a3b872a8f/call-singlem/SRR5988112.singlem.json.gz	SRR5988112
SRR6039440	3	168	gs://fc-e68b90c4-861d-4507-8118-e88d1e871567/788fc172-194b-4edc-ad97-c0f254288a3f/SingleM_SRA/dac58fdd-42d3-43d7-a646-1473af89f789/call-singlem/attempt-2/SRR6039440.singlem.json.gz	SRR6039440
SRR6039441	3	858	gs://fc-e68b90c4-861d-4507-8118-e88d1e871567/788fc172-194b-4edc-ad97-c0f254288a3f/SingleM_SRA/0bbc0bfe-853a-4094-8cdd-536cde43b9e2/call-singlem/SRR6039441.singlem.json.gz	SRR6039441
SRR6039442	2	109	gs://fc-e68b90c4-861d-4507-8118-e88d1e871567/788fc172-194b-4edc-ad97-c0f254288a3f/SingleM_SRA/c269ab07-640a-43ff-af68-80a6d4beadc8/call-singlem/SRR6039442.singlem.json.gz	SRR6039442
SRR6201741	2	952	gs://fc-e68b90c4-861d-4507-8118-e88d1e871567/788fc172-194b-4edc-ad97-c0f254288a3f/SingleM_SRA/e66589bc-9245-474c-9724-6e96e4b633f7/call-singlem/SRR6201741.singlem.json.gz	SRR6201741
SRR6201742	3	708	gs://fc-e68b90c4-861d-4507-8118-e88d1e871567/788fc172-194b-4edc-ad97-c0f254288a3f/SingleM_SRA/8fcfbff6-9cc6-42da-95f8-9c0d2259bb4b/call-singlem/SRR6201742.singlem.json.gz	SRR6201742
SRR6201797	2	305	gs://fc-e68b90c4-861d-4507-8118-e88d1e871567/788fc172-194b-4edc-ad97-c0f254288a3f/SingleM_SRA/42e3db8a-7e74-4eac-8f27-0069b58a8f57/call-singlem/SRR6201797.singlem.json.gz	SRR6201797
SRR6201798	3	792	gs://fc-e68b90c4-861d-4507-8118-e88d1e871567/788fc172-194b-4edc-ad97-c0f254288a3f/SingleM_SRA/d1e8249d-4c9d-4439-8521-ccba5b1add51/call-singlem/SRR6201798.singlem.json.gz	SRR6201798
SRR6201804	3	58	gs://fc-e68b90c4-861d-4507-8118-e88d1e871567/788fc172-194b-4edc-ad97-c0f254288a3f/SingleM_SRA/835a8ebc-7ae8-40c9-9e88-e9576153e624/call-singlem/SRR6201804.singlem.json.gz	SRR6201804
SRR6201805	2	419	gs://fc-e68b90c4-861d-4507-8118-e88d1e871567/788fc172-194b-4edc-ad97-c0f254288a3f/SingleM_SRA/f8ebb428-8f46-4275-b1f0-4c5910f0d38d/call-singlem/SRR6201805.singlem.json.gz	SRR6201805
SRR6201929	4	220	gs://fc-e68b90c4-861d-4507-8118-e88d1e871567/788fc172-194b-4edc-ad97-c0f254288a3f/SingleM_SRA/f3ec16db-a3d5-4bfd-87ef-4a5e3b04db00/call-singlem/SRR6201929.singlem.json.gz	SRR6201929
SRR6337348	1	795	gs://fc-e68b90c4-861d-4507-8118-e88d1e871567/788fc172-194b-4edc-ad97-c0f254288a3f/SingleM_SRA/a581f8ca-5dc2-492b-81d4-f8f2354e4a74/call-singlem/SRR6337348.singlem.json.gz	SRR6337348
SRR6345324	4	606	gs://fc-e68b90c4-861d-4507-8118-e88d1e871567/788fc172-194b-4edc-ad97-c0f254288a3f/SingleM_SRA/76ddcf63-2d63-451c-b017-92d4a8b2d607/call-singlem/SRR6345324.singlem.json.gz	SRR6345324
SRR6394715	2	749	gs://fc-e68b90c4-861d-4507-8118-e88d1e871567/788fc172-194b-4edc-ad97-c0f254288a3f/SingleM_SRA/d771b2b1-a9fe-49ce-9672-131fdeef0e2b/call-singlem/SRR6394715.singlem.json.gz	SRR6394715
SRR6394716	2	517	gs://fc-e68b90c4-861d-4507-8118-e88d1e871567/788fc172-194b-4edc-ad97-c0f254288a3f/SingleM_SRA/804a38c6-ae7c-40e6-a459-ebfbf00eba2b/call-singlem/SRR6394716.singlem.json.gz	SRR6394716
SRR6394718	2	63	gs://fc-e68b90c4-861d-4507-8118-e88d1e871567/788fc172-194b-4edc-ad97-c0f254288a3f/SingleM_SRA/12a0cb04-9052-43d3-9d80-9277cdbb73e3/call-singlem/SRR6394718.singlem.json.gz	SRR6394718
SRR6394724	3	652	gs://fc-e68b90c4-861d-4507-8118-e88d1e871567/788fc172-194b-4edc-ad97-c0f254288a3f/SingleM_SRA/be4b5a34-25dd-4cbf-bf66-aa10630f8cb6/call-singlem/SRR6394724.singlem.json.gz	SRR6394724
SRR6394726	3	780	gs://fc-e68b90c4-861d-4507-8118-e88d1e871567/788fc172-194b-4edc-ad97-c0f254288a3f/SingleM_SRA/ed54bda8-af71-4b8f-b599-370e1e91a217/call-singlem/SRR6394726.singlem.json.gz	SRR6394726
SRR6429830	2	528	gs://fc-e68b90c4-861d-4507-8118-e88d1e871567/788fc172-194b-4edc-ad97-c0f254288a3f/SingleM_SRA/69a8e334-c70e-41cc-80bf-7834b0c21927/call-singlem/SRR6429830.singlem.json.gz	SRR6429830
SRR6429832	3	96	gs://fc-e68b90c4-861d-4507-8118-e88d1e871567/788fc172-194b-4edc-ad97-c0f254288a3f/SingleM_SRA/d99d2d6f-c23a-42e9-b01c-d855e05231c2/call-singlem/SRR6429832.singlem.json.gz	SRR6429832
SRR6429833	2	36	gs://fc-e68b90c4-861d-4507-8118-e88d1e871567/788fc172-194b-4edc-ad97-c0f254288a3f/SingleM_SRA/df3eb61d-53cd-403e-a36b-a1b2ce01ba94/call-singlem/SRR6429833.singlem.json.gz	SRR6429833
SRR6474769	3	98	gs://fc-e68b90c4-861d-4507-8118-e88d1e871567/788fc172-194b-4edc-ad97-c0f254288a3f/SingleM_SRA/2e2cff29-9894-4632-8ced-f317e728bcf5/call-singlem/SRR6474769.singlem.json.gz	SRR6474769
SRR6474847	2	347	gs://fc-e68b90c4-861d-4507-8118-e88d1e871567/788fc172-194b-4edc-ad97-c0f254288a3f/SingleM_SRA/96f7e3d0-a34a-4e06-92a6-72495ad477e1/call-singlem/SRR6474847.singlem.json.gz	SRR6474847
SRR6958660	3	699	gs://fc-e68b90c4-861d-4507-8118-e88d1e871567/788fc172-194b-4edc-ad97-c0f254288a3f/SingleM_SRA/d204f7ca-7722-41ed-a8c0-cc74383ac04e/call-singlem/attempt-3/SRR6958660.singlem.json.gz	SRR6958660
SRR6958720	4	256	gs://fc-e68b90c4-861d-4507-8118-e88d1e871567/788fc172-194b-4edc-ad97-c0f254288a3f/SingleM_SRA/f651e0b9-f7cc-4b98-ab7d-c81a85bc7ec5/call-singlem/SRR6958720.singlem.json.gz	SRR6958720
SRR6958909	3	720	gs://fc-e68b90c4-861d-4507-8118-e88d1e871567/788fc172-194b-4edc-ad97-c0f254288a3f/SingleM_SRA/ee107faf-82ec-4c1d-9847-8e4ab047ea1e/call-singlem/SRR6958909.singlem.json.gz	SRR6958909
SRR7102806	4	617	gs://fc-e68b90c4-861d-4507-8118-e88d1e871567/788fc172-194b-4edc-ad97-c0f254288a3f/SingleM_SRA/66d9f05b-a20f-4df2-8405-bf103989a0d4/call-singlem/SRR7102806.singlem.json.gz	SRR7102806
SRR7106321	4	27	gs://fc-e68b90c4-861d-4507-8118-e88d1e871567/788fc172-194b-4edc-ad97-c0f254288a3f/SingleM_SRA/d92c5b06-6ed6-43bf-a206-04006f2a21bb/call-singlem/SRR7106321.singlem.json.gz	SRR7106321
SRR7142638	4	332	gs://fc-e68b90c4-861d-4507-8118-e88d1e871567/788fc172-194b-4edc-ad97-c0f254288a3f/SingleM_SRA/f1c9a5b6-6220-461d-b93c-27aa21c5456b/call-singlem/SRR7142638.singlem.json.gz	SRR7142638
SRR7151490	3	584	gs://fc-e68b90c4-861d-4507-8118-e88d1e871567/788fc172-194b-4edc-ad97-c0f254288a3f/SingleM_SRA/05918d4f-6066-4714-8ceb-21796baefbd2/call-singlem/SRR7151490.singlem.json.gz	SRR7151490
SRR7151491	4	175	gs://fc-e68b90c4-861d-4507-8118-e88d1e871567/788fc172-194b-4edc-ad97-c0f254288a3f/SingleM_SRA/d7c26712-0c1f-4a42-afc0-dbb5c431e47b/call-singlem/SRR7151491.singlem.json.gz	SRR7151491
SRR7151502	3	108	gs://fc-e68b90c4-861d-4507-8118-e88d1e871567/788fc172-194b-4edc-ad97-c0f254288a3f/SingleM_SRA/08c924ed-070e-43b0-9e49-8255794b1507/call-singlem/SRR7151502.singlem.json.gz	SRR7151502
SRR7151517	4	372	gs://fc-e68b90c4-861d-4507-8118-e88d1e871567/788fc172-194b-4edc-ad97-c0f254288a3f/SingleM_SRA/c9af0ae4-7eea-44b1-b196-b39d56bc0098/call-singlem/SRR7151517.singlem.json.gz	SRR7151517
SRR7151526	4	21	gs://fc-e68b90c4-861d-4507-8118-e88d1e871567/788fc172-194b-4edc-ad97-c0f254288a3f/SingleM_SRA/cdec24a1-2bd9-44a6-85c2-af444597fe9f/call-singlem/SRR7151526.singlem.json.gz	SRR7151526
SRR7151527	4	978	gs://fc-e68b90c4-861d-4507-8118-e88d1e871567/788fc172-194b-4edc-ad97-c0f254288a3f/SingleM_SRA/0ccf9e54-3fb0-49aa-a66e-83bd9de2ed49/call-singlem/SRR7151527.singlem.json.gz	SRR7151527
SRR7151540	4	737	gs://fc-e68b90c4-861d-4507-8118-e88d1e871567/788fc172-194b-4edc-ad97-c0f254288a3f/SingleM_SRA/d47f300f-1582-4f22-94e3-23a1c41ec7da/call-singlem/SRR7151540.singlem.json.gz	SRR7151540
SRR7151559	4	99	gs://fc-e68b90c4-861d-4507-8118-e88d1e871567/788fc172-194b-4edc-ad97-c0f254288a3f/SingleM_SRA/eb0d7f0e-9790-4644-ae21-15f585f64d7f/call-singlem/SRR7151559.singlem.json.gz	SRR7151559
SRR7151573	4	156	gs://fc-e68b90c4-861d-4507-8118-e88d1e871567/788fc172-194b-4edc-ad97-c0f254288a3f/SingleM_SRA/e30c2b43-9780-4db7-8495-a311c37b1839/call-singlem/SRR7151573.singlem.json.gz	SRR7151573
SRR7151574	3	757	gs://fc-e68b90c4-861d-4507-8118-e88d1e871567/788fc172-194b-4edc-ad97-c0f254288a3f/SingleM_SRA/afce4309-987a-4062-b81e-1f05dbe972f7/call-singlem/SRR7151574.singlem.json.gz	SRR7151574
SRR7151581	3	172	gs://fc-e68b90c4-861d-4507-8118-e88d1e871567/788fc172-194b-4edc-ad97-c0f254288a3f/SingleM_SRA/f3e7b582-e114-4168-b666-b15c701e8613/call-singlem/SRR7151581.singlem.json.gz	SRR7151581
SRR7151584	4	303	gs://fc-e68b90c4-861d-4507-8118-e88d1e871567/788fc172-194b-4edc-ad97-c0f254288a3f/SingleM_SRA/58b8194a-f937-48c0-a13a-f180de59e793/call-singlem/SRR7151584.singlem.json.gz	SRR7151584
SRR7151585	4	461	gs://fc-e68b90c4-861d-4507-8118-e88d1e871567/788fc172-194b-4edc-ad97-c0f254288a3f/SingleM_SRA/b219a9d6-f2a2-44c2-90cd-9b1655facd4b/call-singlem/SRR7151585.singlem.json.gz	SRR7151585
SRR7151586	4	475	gs://fc-e68b90c4-861d-4507-8118-e88d1e871567/788fc172-194b-4edc-ad97-c0f254288a3f/SingleM_SRA/4d535940-c128-45d5-b6a9-f61f30358747/call-singlem/SRR7151586.singlem.json.gz	SRR7151586
SRR7151590	4	954	gs://fc-e68b90c4-861d-4507-8118-e88d1e871567/788fc172-194b-4edc-ad97-c0f254288a3f/SingleM_SRA/9982641f-9480-46af-abd4-ba77e7c63446/call-singlem/SRR7151590.singlem.json.gz	SRR7151590
SRR7151601	3	917	gs://fc-e68b90c4-861d-4507-8118-e88d1e871567/788fc172-194b-4edc-ad97-c0f254288a3f/SingleM_SRA/722ccb87-04d9-4af3-a0f0-35033545e9f2/call-singlem/SRR7151601.singlem.json.gz	SRR7151601
SRR7151604	4	527	gs://fc-e68b90c4-861d-4507-8118-e88d1e871567/788fc172-194b-4edc-ad97-c0f254288a3f/SingleM_SRA/0f4b2586-75b6-4195-9225-f2d5cabfb0ba/call-singlem/SRR7151604.singlem.json.gz	SRR7151604
SRR7151613	4	119	gs://fc-e68b90c4-861d-4507-8118-e88d1e871567/788fc172-194b-4edc-ad97-c0f254288a3f/SingleM_SRA/8d91d89e-d7df-4ce2-b069-2ef4d3e6cb80/call-singlem/SRR7151613.singlem.json.gz	SRR7151613
SRR7151615	4	747	gs://fc-e68b90c4-861d-4507-8118-e88d1e871567/788fc172-194b-4edc-ad97-c0f254288a3f/SingleM_SRA/d7a72bc3-9fd2-4b30-bdfb-b5d045694f9b/call-singlem/SRR7151615.singlem.json.gz	SRR7151615
SRR7151637	4	146	gs://fc-e68b90c4-861d-4507-8118-e88d1e871567/788fc172-194b-4edc-ad97-c0f254288a3f/SingleM_SRA/f47101d8-03df-4097-9f9b-a4dc02665803/call-singlem/SRR7151637.singlem.json.gz	SRR7151637
SRR7151638	3	670	gs://fc-e68b90c4-861d-4507-8118-e88d1e871567/788fc172-194b-4edc-ad97-c0f254288a3f/SingleM_SRA/ca3a099b-b4be-4a93-aac7-4ee99d7fdc28/call-singlem/SRR7151638.singlem.json.gz	SRR7151638
SRR7151647	4	31	gs://fc-e68b90c4-861d-4507-8118-e88d1e871567/788fc172-194b-4edc-ad97-c0f254288a3f/SingleM_SRA/a1d4a4f8-106c-42e1-ba4d-c9051da9b5e1/call-singlem/SRR7151647.singlem.json.gz	SRR7151647
SRR7151657	4	916	gs://fc-e68b90c4-861d-4507-8118-e88d1e871567/788fc172-194b-4edc-ad97-c0f254288a3f/SingleM_SRA/66b8763a-545c-4877-b261-6f172e0cae57/call-singlem/SRR7151657.singlem.json.gz	SRR7151657
SRR7151667	4	407	gs://fc-e68b90c4-861d-4507-8118-e88d1e871567/788fc172-194b-4edc-ad97-c0f254288a3f/SingleM_SRA/0649da39-f72a-4934-b078-2bdfd8aca6e1/call-singlem/SRR7151667.singlem.json.gz	SRR7151667
SRR7151670	4	439	gs://fc-e68b90c4-861d-4507-8118-e88d1e871567/788fc172-194b-4edc-ad97-c0f254288a3f/SingleM_SRA/aaeede66-1a83-4d05-ae87-c9bec9e86ad3/call-singlem/SRR7151670.singlem.json.gz	SRR7151670
SRR7151672	3	930	gs://fc-e68b90c4-861d-4507-8118-e88d1e871567/788fc172-194b-4edc-ad97-c0f254288a3f/SingleM_SRA/fe300cfc-2e2f-4bef-b0ff-c33831d86f0a/call-singlem/SRR7151672.singlem.json.gz	SRR7151672
SRR7151680	4	541	gs://fc-e68b90c4-861d-4507-8118-e88d1e871567/788fc172-194b-4edc-ad97-c0f254288a3f/SingleM_SRA/291d3a79-c392-489c-b86e-64d40b2faf05/call-singlem/SRR7151680.singlem.json.gz	SRR7151680
SRR7151681	4	650	gs://fc-e68b90c4-861d-4507-8118-e88d1e871567/788fc172-194b-4edc-ad97-c0f254288a3f/SingleM_SRA/afc85f7e-da20-4776-a16d-f8131da47e25/call-singlem/SRR7151681.singlem.json.gz	SRR7151681
SRR7151685	4	817	gs://fc-e68b90c4-861d-4507-8118-e88d1e871567/788fc172-194b-4edc-ad97-c0f254288a3f/SingleM_SRA/e50161bb-4bf1-4013-a084-987f9480e9aa/call-singlem/SRR7151685.singlem.json.gz	SRR7151685
SRR7151689	3	525	gs://fc-e68b90c4-861d-4507-8118-e88d1e871567/788fc172-194b-4edc-ad97-c0f254288a3f/SingleM_SRA/c5d77018-a9d5-4eeb-b2ec-f792c1417897/call-singlem/SRR7151689.singlem.json.gz	SRR7151689
SRR7151692	4	350	gs://fc-e68b90c4-861d-4507-8118-e88d1e871567/788fc172-194b-4edc-ad97-c0f254288a3f/SingleM_SRA/913552bf-dc13-4fa8-9d16-d69ef8ab80ba/call-singlem/SRR7151692.singlem.json.gz	SRR7151692
SRR7151695	2	556	gs://fc-e68b90c4-861d-4507-8118-e88d1e871567/788fc172-194b-4edc-ad97-c0f254288a3f/SingleM_SRA/2f1a9bce-f859-46ef-8e10-e957c09a16d2/call-singlem/SRR7151695.singlem.json.gz	SRR7151695
SRR7151706	4	261	gs://fc-e68b90c4-861d-4507-8118-e88d1e871567/788fc172-194b-4edc-ad97-c0f254288a3f/SingleM_SRA/5c0c2fa7-0f73-4232-a177-54ad867b7ee8/call-singlem/SRR7151706.singlem.json.gz	SRR7151706
SRR7151709	3	467	gs://fc-e68b90c4-861d-4507-8118-e88d1e871567/788fc172-194b-4edc-ad97-c0f254288a3f/SingleM_SRA/3abd1031-55a7-4906-94f9-4ce6c820c6d0/call-singlem/SRR7151709.singlem.json.gz	SRR7151709
SRR7151718	4	55	gs://fc-e68b90c4-861d-4507-8118-e88d1e871567/788fc172-194b-4edc-ad97-c0f254288a3f/SingleM_SRA/18b94a88-5625-4bf4-a300-5189925cfd34/call-singlem/SRR7151718.singlem.json.gz	SRR7151718
SRR7151735	4	692	gs://fc-e68b90c4-861d-4507-8118-e88d1e871567/788fc172-194b-4edc-ad97-c0f254288a3f/SingleM_SRA/5a82fac6-00ea-4178-8334-c72a98039627/call-singlem/SRR7151735.singlem.json.gz	SRR7151735
SRR7151739	4	414	gs://fc-e68b90c4-861d-4507-8118-e88d1e871567/788fc172-194b-4edc-ad97-c0f254288a3f/SingleM_SRA/16cebd6a-4004-4790-9c64-d5ece4de7286/call-singlem/SRR7151739.singlem.json.gz	SRR7151739
SRR7229581	1	282	gs://fc-e68b90c4-861d-4507-8118-e88d1e871567/788fc172-194b-4edc-ad97-c0f254288a3f/SingleM_SRA/96ac04b1-2417-4c13-85cd-cbd07f58899a/call-singlem/SRR7229581.singlem.json.gz	SRR7229581
SRR7229583	2	642	gs://fc-e68b90c4-861d-4507-8118-e88d1e871567/788fc172-194b-4edc-ad97-c0f254288a3f/SingleM_SRA/fb68f950-e741-4873-8fa6-9d0d84cd543d/call-singlem/SRR7229583.singlem.json.gz	SRR7229583
SRR7825329	2	569	gs://fc-e68b90c4-861d-4507-8118-e88d1e871567/788fc172-194b-4edc-ad97-c0f254288a3f/SingleM_SRA/a164b417-8bca-42e9-965a-d0bdf720f408/call-singlem/SRR7825329.singlem.json.gz	SRR7825329
SRR7825330	2	513	gs://fc-e68b90c4-861d-4507-8118-e88d1e871567/788fc172-194b-4edc-ad97-c0f254288a3f/SingleM_SRA/eb4952b2-5555-43fd-bab8-1635e3cd31bf/call-singlem/attempt-2/SRR7825330.singlem.json.gz	SRR7825330
